user_id,used_referral_code,nps_score,social_shares,invited_users,viral_coefficient
user_001750,False,3,5,4,4.0
user_001751,True,10,9,1,1.0
user_001752,True,10,3,8,8.0
user_001753,True,3,7,6,6.0
user_001754,True,2,5,5,5.0
user_001755,True,4,2,2,2.0
user_001756,False,2,7,8,8.0
user_001757,True,4,0,6,6.0
user_001758,True,1,0,3,3.0
user_001759,True,5,6,3,3.0
user_001760,False,10,0,3,3.0
user_001761,True,5,3,6,6.0
user_001762,True,0,6,1,1.0
user_001763,False,2,1,6,6.0
user_001764,True,4,3,7,7.0
user_001765,True,7,2,7,7.0
user_001766,True,2,2,8,8.0
user_001767,True,1,6,10,10.0
user_001768,True,6,5,9,9.0
user_001769,True,1,0,0,0.0
user_001770,True,3,6,1,1.0
user_001771,True,9,5,10,10.0
user_001772,True,10,3,2,2.0
user_001773,True,10,9,6,6.0
user_001774,True,3,8,0,0.0
user_001775,True,3,2,1,1.0
user_001776,True,1,4,0,0.0
user_001777,False,5,6,7,7.0
user_001778,False,6,8,4,4.0
user_001779,False,1,10,5,5.0
user_001780,False,9,9,4,4.0
user_001781,False,7,1,2,2.0
user_001782,True,4,8,1,1.0
user_001783,True,4,5,7,7.0
user_001784,False,6,10,3,3.0
user_001785,False,9,6,5,5.0
user_001786,False,8,10,9,9.0
user_001787,False,0,10,7,7.0
user_001788,False,4,4,3,3.0
user_001789,True,5,6,5,5.0
user_001790,True,9,2,3,3.0
user_001791,True,8,7,0,0.0
user_001792,False,7,4,8,8.0
user_001793,True,6,6,4,4.0
user_001794,False,3,8,10,10.0
user_001795,False,9,9,2,2.0
user_001796,True,4,1,9,9.0
user_001797,False,9,5,7,7.0
user_001798,True,10,0,3,3.0
user_001799,False,6,10,7,7.0
user_001800,True,7,5,6,6.0
user_001801,False,8,10,5,5.0
user_001802,False,10,6,6,6.0
user_001803,True,4,4,7,7.0
user_001804,True,4,6,5,5.0
user_001805,False,1,6,7,7.0
user_001806,True,7,5,5,5.0
user_001807,False,2,10,8,8.0
user_001808,True,10,0,3,3.0
user_001809,True,9,0,5,5.0
user_001810,False,2,4,10,10.0
user_001811,True,2,9,10,10.0
user_001812,True,2,8,9,9.0
user_001813,False,4,9,3,3.0
user_001814,True,5,5,9,9.0
user_001815,True,7,8,0,0.0
user_001816,False,7,5,8,8.0
user_001817,False,3,8,7,7.0
user_001818,False,3,4,1,1.0
user_001819,False,3,3,8,8.0
user_001820,False,4,1,9,9.0
user_001821,True,1,8,9,9.0
user_001822,True,2,4,2,2.0
user_001823,True,10,0,3,3.0
user_001824,True,2,1,9,9.0
user_001825,False,3,9,1,1.0
user_001826,False,2,6,9,9.0
user_001827,False,9,0,5,5.0
user_001828,False,7,8,6,6.0
user_001829,False,8,4,4,4.0
user_001830,True,9,6,9,9.0
user_001831,False,9,0,7,7.0
user_001832,False,1,0,3,3.0
user_001833,False,7,1,7,7.0
user_001834,False,0,9,2,2.0
user_001835,True,0,10,4,4.0
user_001836,False,7,7,10,10.0
user_001837,True,9,9,2,2.0
user_001838,True,7,9,5,5.0
user_001839,False,0,1,0,0.0
user_001840,True,2,1,9,9.0
user_001841,False,8,9,4,4.0
user_001842,True,9,1,6,6.0
user_001843,False,7,1,6,6.0
user_001844,False,6,3,10,10.0
user_001845,False,9,10,6,6.0
user_001846,True,7,6,7,7.0
user_001847,True,6,9,3,3.0
user_001848,True,6,1,7,7.0
user_001849,False,7,8,5,5.0
user_001850,False,5,3,4,4.0
user_001851,True,2,6,1,1.0
user_001852,False,10,5,1,1.0
user_001853,False,1,1,6,6.0
user_001854,True,1,7,8,8.0
user_001855,True,4,4,10,10.0
user_001856,False,1,0,3,3.0
user_001857,True,10,1,10,10.0
user_001858,False,10,8,6,6.0
user_001859,False,5,9,7,7.0
user_001860,True,1,2,5,5.0
user_001861,False,3,1,3,3.0
user_001862,True,8,4,4,4.0
user_001863,True,10,5,3,3.0
user_001864,True,1,9,3,3.0
user_001865,True,6,7,10,10.0
user_001866,True,4,5,4,4.0
user_001867,True,3,7,8,8.0
user_001868,True,5,5,6,6.0
user_001869,False,8,8,1,1.0
user_001870,True,3,7,0,0.0
user_001871,False,4,0,5,5.0
user_001872,False,1,6,9,9.0
user_001873,False,5,0,3,3.0
user_001874,True,5,2,6,6.0
user_001875,True,10,2,6,6.0
user_001876,True,0,2,0,0.0
user_001877,False,4,9,4,4.0
user_001878,False,4,4,5,5.0
user_001879,True,4,10,9,9.0
user_001880,True,3,0,7,7.0
user_001881,False,8,5,9,9.0
user_001882,False,0,8,0,0.0
user_001883,True,10,3,9,9.0
user_001884,True,6,7,9,9.0
user_001885,True,7,3,5,5.0
user_001886,True,7,5,1,1.0
user_001887,False,10,1,10,10.0
user_001888,True,10,5,5,5.0
user_001889,False,5,8,7,7.0
user_001890,True,1,0,3,3.0
user_001891,False,1,3,0,0.0
user_001892,True,8,8,4,4.0
user_001893,True,5,3,2,2.0
user_001894,False,8,5,9,9.0
user_001895,False,10,4,9,9.0
user_001896,False,4,8,7,7.0
user_001897,True,0,0,0,0.0
user_001898,False,7,10,4,4.0
user_001899,True,0,8,8,8.0
user_001900,True,7,10,1,1.0
user_001901,False,6,8,6,6.0
user_001902,True,2,7,10,10.0
user_001903,True,6,6,5,5.0
user_001904,False,7,6,0,0.0
user_001905,False,4,10,5,5.0
user_001906,True,2,7,2,2.0
user_001907,False,0,5,5,5.0
user_001908,False,1,4,3,3.0
user_001909,False,9,9,3,3.0
user_001910,False,8,5,5,5.0
user_001911,True,9,4,2,2.0
user_001912,True,8,6,8,8.0
user_001913,False,4,7,10,10.0
user_001914,False,2,5,6,6.0
user_001915,False,7,8,0,0.0
user_001916,True,2,10,4,4.0
user_001917,True,4,1,7,7.0
user_001918,False,0,9,1,1.0
user_001919,False,4,8,6,6.0
user_001920,False,3,2,0,0.0
user_001921,False,4,7,8,8.0
user_001922,False,2,7,1,1.0
user_001923,False,1,0,2,2.0
user_001924,False,2,10,3,3.0
user_001925,False,10,7,7,7.0
user_001926,True,5,10,2,2.0
user_001927,True,10,3,6,6.0
user_001928,True,2,2,8,8.0
user_001929,False,7,9,7,7.0
user_001930,False,8,7,10,10.0
user_001931,True,8,4,6,6.0
user_001932,False,10,2,5,5.0
user_001933,False,10,8,8,8.0
user_001934,True,10,5,8,8.0
user_001935,False,10,10,6,6.0
user_001936,True,10,2,6,6.0
user_001937,True,3,2,5,5.0
user_001938,False,1,0,0,0.0
user_001939,False,0,10,0,0.0
user_001940,False,8,7,2,2.0
user_001941,True,2,0,3,3.0
user_001942,False,4,8,10,10.0
user_001943,True,4,9,1,1.0
user_001944,False,6,6,1,1.0
user_001945,False,7,0,4,4.0
user_001946,False,3,4,5,5.0
user_001947,False,8,7,3,3.0
user_001948,True,1,1,8,8.0
user_001949,False,3,10,0,0.0
user_001950,False,9,4,2,2.0
user_001951,True,5,5,7,7.0
user_001952,False,3,9,5,5.0
user_001953,False,2,9,2,2.0
user_001954,True,7,10,8,8.0
user_001955,True,1,4,9,9.0
user_001956,False,0,7,4,4.0
user_001957,False,0,0,3,3.0
user_001958,False,8,0,9,9.0
user_001959,True,0,9,5,5.0
user_001960,False,6,3,9,9.0
user_001961,True,6,2,5,5.0
user_001962,True,7,8,5,5.0
user_001963,False,7,10,8,8.0
user_001964,True,7,7,7,7.0
user_001965,True,8,5,7,7.0
user_001966,True,3,2,5,5.0
user_001967,True,4,5,0,0.0
user_001968,True,5,5,5,5.0
user_001969,True,9,3,10,10.0
user_001970,False,1,4,0,0.0
user_001971,True,6,0,0,0.0
user_001972,False,4,8,10,10.0
user_001973,False,7,1,10,10.0
user_001974,False,4,2,3,3.0
user_001975,False,3,1,5,5.0
user_001976,True,4,0,9,9.0
user_001977,True,4,1,10,10.0
user_001978,True,0,1,8,8.0
user_001979,False,3,6,5,5.0
user_001980,False,7,10,0,0.0
user_001981,False,6,9,8,8.0
user_001982,True,4,7,3,3.0
user_001983,False,9,0,9,9.0
user_001984,True,2,7,5,5.0
user_001985,True,1,0,1,1.0
user_001986,False,6,0,2,2.0
user_001987,True,9,5,9,9.0
user_001988,True,6,6,0,0.0
user_001989,False,1,7,2,2.0
user_001990,False,9,8,5,5.0
user_001991,False,10,8,8,8.0
user_001992,False,0,5,10,10.0
user_001993,False,0,1,8,8.0
user_001994,False,2,0,6,6.0
user_001995,False,8,4,4,4.0
user_001996,True,5,6,8,8.0
user_001997,False,3,3,8,8.0
user_001998,False,5,6,5,5.0
user_001999,False,4,4,8,8.0
user_002000,False,3,3,9,9.0
user_002001,True,0,2,5,5.0
user_002002,True,5,5,2,2.0
user_002003,False,10,5,7,7.0
user_002004,False,10,2,9,9.0
user_002005,True,2,9,0,0.0
user_002006,True,0,6,4,4.0
user_002007,False,0,9,6,6.0
user_002008,True,10,5,6,6.0
user_002009,False,6,5,7,7.0
user_002010,False,8,6,5,5.0
user_002011,True,7,10,1,1.0
user_002012,False,9,2,10,10.0
user_002013,True,8,7,10,10.0
user_002014,True,7,8,1,1.0
user_002015,True,8,3,10,10.0
user_002016,True,5,3,3,3.0
user_002017,False,1,10,4,4.0
user_002018,False,7,10,6,6.0
user_002019,False,7,6,8,8.0
user_002020,True,1,6,1,1.0
user_002021,True,10,4,3,3.0
user_002022,True,9,4,2,2.0
user_002023,True,2,10,1,1.0
user_002024,True,9,6,3,3.0
user_002025,False,5,8,10,10.0
user_002026,False,0,5,3,3.0
user_002027,True,1,7,9,9.0
user_002028,False,8,1,10,10.0
user_002029,False,3,1,4,4.0
user_002030,False,7,9,7,7.0
user_002031,False,4,9,1,1.0
user_002032,False,0,2,1,1.0
user_002033,True,5,9,6,6.0
user_002034,True,5,6,5,5.0
user_002035,False,2,8,6,6.0
user_002036,False,4,1,0,0.0
user_002037,True,0,9,5,5.0
user_002038,False,2,6,2,2.0
user_002039,True,4,6,4,4.0
user_002040,True,5,4,1,1.0
user_002041,True,7,8,2,2.0
user_002042,False,3,8,0,0.0
user_002043,False,9,5,9,9.0
user_002044,False,1,3,1,1.0
user_002045,True,10,1,3,3.0
user_002046,False,5,2,9,9.0
user_002047,False,10,0,4,4.0
user_002048,False,5,6,4,4.0
user_002049,True,8,7,5,5.0
user_002050,True,7,3,8,8.0
user_002051,False,6,4,1,1.0
user_002052,True,7,2,4,4.0
user_002053,True,10,2,6,6.0
user_002054,True,9,0,9,9.0
user_002055,False,5,0,5,5.0
user_002056,True,9,10,0,0.0
user_002057,True,6,0,9,9.0
user_002058,False,5,1,4,4.0
user_002059,False,1,9,10,10.0
user_002060,False,7,4,4,4.0
user_002061,False,2,1,10,10.0
user_002062,False,5,6,1,1.0
user_002063,True,7,4,1,1.0
user_002064,False,4,8,5,5.0
user_002065,False,8,2,4,4.0
user_002066,True,9,5,1,1.0
user_002067,True,5,0,7,7.0
user_002068,False,9,9,9,9.0
user_002069,True,5,8,2,2.0
user_002070,True,4,6,1,1.0
user_002071,False,4,5,2,2.0
user_002072,False,8,10,2,2.0
user_002073,False,9,1,2,2.0
user_002074,True,6,3,7,7.0
user_002075,True,0,1,0,0.0
user_002076,False,7,10,3,3.0
user_002077,False,10,4,10,10.0
user_002078,True,4,5,4,4.0
user_002079,False,1,4,7,7.0
user_002080,False,6,4,7,7.0
user_002081,False,6,8,8,8.0
user_002082,True,4,5,9,9.0
user_002083,True,6,7,2,2.0
user_002084,False,2,8,8,8.0
user_002085,True,0,4,6,6.0
user_002086,True,0,5,4,4.0
user_002087,True,5,10,4,4.0
user_002088,True,0,4,0,0.0
user_002089,False,5,2,3,3.0
user_002090,True,3,8,4,4.0
user_002091,True,5,0,1,1.0
user_002092,True,1,9,10,10.0
user_002093,True,2,2,10,10.0
user_002094,True,3,1,2,2.0
user_002095,True,7,1,2,2.0
user_002096,True,0,10,5,5.0
user_002097,False,5,3,10,10.0
user_002098,False,1,10,5,5.0
user_002099,True,0,0,1,1.0
user_002100,True,2,7,4,4.0
user_002101,False,4,8,2,2.0
user_002102,False,1,9,10,10.0
user_002103,False,2,4,7,7.0
user_002104,False,10,1,6,6.0
user_002105,False,9,7,3,3.0
user_002106,False,0,7,7,7.0
user_002107,True,1,4,8,8.0
user_002108,True,4,3,9,9.0
user_002109,True,6,4,3,3.0
user_002110,False,4,8,8,8.0
user_002111,True,8,6,9,9.0
user_002112,False,9,0,1,1.0
user_002113,True,2,0,6,6.0
user_002114,True,3,1,8,8.0
user_002115,False,7,7,9,9.0
user_002116,True,0,1,9,9.0
user_002117,True,4,2,2,2.0
user_002118,False,5,0,9,9.0
user_002119,False,6,10,9,9.0
user_002120,True,8,0,10,10.0
user_002121,True,4,7,8,8.0
user_002122,False,4,2,7,7.0
user_002123,True,0,10,4,4.0
user_002124,False,2,0,2,2.0
user_002125,True,3,2,8,8.0
user_002126,False,2,1,8,8.0
user_002127,True,1,10,4,4.0
user_002128,False,1,3,5,5.0
user_002129,False,4,4,8,8.0
user_002130,False,2,2,1,1.0
user_002131,True,0,0,7,7.0
user_002132,False,9,0,1,1.0
user_002133,False,0,6,3,3.0
user_002134,False,8,6,10,10.0
user_002135,True,8,9,6,6.0
user_002136,False,1,0,8,8.0
user_002137,False,7,1,10,10.0
user_002138,False,2,1,9,9.0
user_002139,True,7,1,9,9.0
user_002140,False,8,2,3,3.0
user_002141,True,4,5,10,10.0
user_002142,False,6,6,3,3.0
user_002143,False,3,6,2,2.0
user_002144,True,9,0,0,0.0
user_002145,False,7,1,3,3.0
user_002146,True,9,10,0,0.0
user_002147,True,10,4,8,8.0
user_002148,True,6,0,2,2.0
user_002149,True,6,2,0,0.0
user_002150,False,9,7,1,1.0
user_002151,True,3,7,2,2.0
user_002152,True,4,4,4,4.0
user_002153,True,7,7,7,7.0
user_002154,False,3,8,1,1.0
user_002155,False,10,4,4,4.0
user_002156,False,0,2,10,10.0
user_002157,True,6,0,9,9.0
user_002158,True,0,3,4,4.0
user_002159,True,2,10,7,7.0
user_002160,False,7,7,2,2.0
user_002161,True,7,2,9,9.0
user_002162,True,7,3,1,1.0
user_002163,True,8,3,3,3.0
user_002164,False,6,7,7,7.0
user_002165,False,7,6,1,1.0
user_002166,True,8,2,7,7.0
user_002167,False,7,0,3,3.0
user_002168,True,7,9,10,10.0
user_002169,False,3,9,5,5.0
user_002170,False,0,4,0,0.0
user_002171,True,10,1,3,3.0
user_002172,True,2,3,7,7.0
user_002173,False,8,10,9,9.0
user_002174,True,4,5,10,10.0
user_002175,False,10,5,3,3.0
user_002176,False,3,6,6,6.0
user_002177,False,1,0,4,4.0
user_002178,True,9,1,4,4.0
user_002179,True,2,6,9,9.0
user_002180,False,8,10,8,8.0
user_002181,True,3,10,10,10.0
user_002182,False,4,4,5,5.0
user_002183,False,9,9,1,1.0
user_002184,True,9,6,4,4.0
user_002185,False,9,6,5,5.0
user_002186,False,0,1,0,0.0
user_002187,True,7,1,5,5.0
user_002188,True,6,5,8,8.0
user_002189,False,0,10,7,7.0
user_002190,True,7,9,1,1.0
user_002191,False,6,9,2,2.0
user_002192,False,8,10,10,10.0
user_002193,False,1,3,8,8.0
user_002194,True,5,5,9,9.0
user_002195,True,2,8,7,7.0
user_002196,True,0,9,10,10.0
user_002197,False,7,8,9,9.0
user_002198,True,6,1,10,10.0
user_002199,False,6,9,9,9.0
user_002200,True,9,9,6,6.0
user_002201,True,9,5,1,1.0
user_002202,True,0,5,0,0.0
user_002203,False,4,5,1,1.0
user_002204,True,10,5,8,8.0
user_002205,False,2,0,2,2.0
user_002206,False,1,7,9,9.0
user_002207,False,4,10,5,5.0
user_002208,True,1,1,6,6.0
user_002209,True,6,3,6,6.0
user_002210,True,0,6,8,8.0
user_002211,True,1,0,5,5.0
user_002212,True,6,8,6,6.0
user_002213,False,5,10,7,7.0
user_002214,False,2,1,8,8.0
user_002215,False,6,9,6,6.0
user_002216,True,9,2,1,1.0
user_002217,True,6,9,2,2.0
user_002218,True,7,3,9,9.0
user_002219,True,8,8,6,6.0
user_002220,True,1,8,6,6.0
user_002221,False,5,10,2,2.0
user_002222,True,5,2,4,4.0
user_002223,False,3,0,7,7.0
user_002224,True,8,6,5,5.0
user_002225,False,9,10,1,1.0
user_002226,False,2,10,7,7.0
user_002227,True,10,0,9,9.0
user_002228,False,9,4,6,6.0
user_002229,True,8,3,9,9.0
user_002230,False,0,8,2,2.0
user_002231,True,5,1,1,1.0
user_002232,False,1,4,9,9.0
user_002233,True,3,10,10,10.0
user_002234,False,3,9,8,8.0
user_002235,True,3,7,3,3.0
user_002236,False,10,8,1,1.0
user_002237,True,10,10,6,6.0
user_002238,True,10,1,5,5.0
user_002239,False,6,8,1,1.0
user_002240,True,7,2,6,6.0
user_002241,False,3,2,6,6.0
user_002242,False,1,4,8,8.0
user_002243,True,9,7,3,3.0
user_002244,True,3,7,8,8.0
user_002245,False,4,1,5,5.0
user_002246,True,4,8,2,2.0
user_002247,True,10,7,9,9.0
user_002248,False,1,5,6,6.0
user_002249,True,1,2,0,0.0
user_002250,True,8,6,8,8.0
user_002251,True,2,10,3,3.0
user_002252,True,8,10,3,3.0
user_002253,False,10,3,6,6.0
user_002254,True,8,5,8,8.0
user_002255,False,4,8,3,3.0
user_002256,False,7,3,6,6.0
user_002257,True,3,6,4,4.0
user_002258,False,6,5,8,8.0
user_002259,False,5,2,7,7.0
user_002260,True,0,2,4,4.0
user_002261,False,5,8,5,5.0
user_002262,False,0,6,3,3.0
user_002263,False,2,6,6,6.0
user_002264,False,2,7,10,10.0
user_002265,True,3,0,7,7.0
user_002266,False,8,7,0,0.0
user_002267,True,2,1,8,8.0
user_002268,False,7,7,8,8.0
user_002269,False,8,9,10,10.0
user_002270,False,10,5,9,9.0
user_002271,True,7,1,7,7.0
user_002272,False,0,0,10,10.0
user_002273,False,6,8,1,1.0
user_002274,False,2,0,6,6.0
user_002275,True,2,4,0,0.0
user_002276,True,4,2,0,0.0
user_002277,False,7,0,8,8.0
user_002278,True,8,8,4,4.0
user_002279,True,8,6,8,8.0
user_002280,True,0,6,9,9.0
user_002281,False,8,10,5,5.0
user_002282,True,1,8,3,3.0
user_002283,True,6,9,3,3.0
user_002284,True,10,2,0,0.0
user_002285,False,6,6,9,9.0
user_002286,False,0,1,9,9.0
user_002287,True,9,6,1,1.0
user_002288,True,9,0,4,4.0
user_002289,False,1,1,2,2.0
user_002290,False,7,3,5,5.0
user_002291,False,1,8,1,1.0
user_002292,False,9,8,5,5.0
user_002293,True,3,1,8,8.0
user_002294,False,2,6,4,4.0
user_002295,False,0,2,5,5.0
user_002296,False,0,10,6,6.0
user_002297,False,1,9,3,3.0
user_002298,True,10,2,10,10.0
user_002299,True,9,1,5,5.0
user_002300,True,4,4,1,1.0
user_002301,False,7,0,8,8.0
user_002302,False,5,0,1,1.0
user_002303,False,5,2,1,1.0
user_002304,True,5,1,10,10.0
user_002305,True,5,10,0,0.0
user_002306,True,5,3,0,0.0
user_002307,True,9,1,4,4.0
user_002308,False,5,10,5,5.0
user_002309,True,5,3,10,10.0
user_002310,True,2,8,3,3.0
user_002311,True,6,9,2,2.0
user_002312,True,4,2,2,2.0
user_002313,True,2,8,1,1.0
user_002314,True,0,8,10,10.0
user_002315,False,7,1,3,3.0
user_002316,True,4,3,0,0.0
user_002317,True,3,9,7,7.0
user_002318,False,0,6,6,6.0
user_002319,False,2,8,4,4.0
user_002320,False,0,9,5,5.0
user_002321,True,2,2,2,2.0
user_002322,True,1,4,5,5.0
user_002323,True,7,8,7,7.0
user_002324,False,5,10,8,8.0
user_002325,False,3,5,1,1.0
user_002326,True,7,7,5,5.0
user_002327,True,5,2,6,6.0
user_002328,True,9,7,3,3.0
user_002329,False,6,4,10,10.0
user_002330,False,10,1,4,4.0
user_002331,False,3,7,7,7.0
user_002332,False,1,5,5,5.0
user_002333,True,8,2,6,6.0
user_002334,False,10,2,6,6.0
user_002335,False,3,7,5,5.0
user_002336,False,3,8,0,0.0
user_002337,False,7,8,0,0.0
user_002338,True,10,5,9,9.0
user_002339,True,9,0,0,0.0
user_002340,True,0,4,8,8.0
user_002341,True,8,8,2,2.0
user_002342,False,1,1,4,4.0
user_002343,True,9,1,6,6.0
user_002344,True,7,3,8,8.0
user_002345,False,5,4,2,2.0
user_002346,False,2,6,2,2.0
user_002347,True,5,1,2,2.0
user_002348,True,2,2,0,0.0
user_002349,True,0,2,3,3.0
user_002350,True,5,6,8,8.0
user_002351,True,6,8,10,10.0
user_002352,True,0,3,6,6.0
user_002353,True,8,8,10,10.0
user_002354,False,5,8,6,6.0
user_002355,False,1,4,3,3.0
user_002356,True,0,1,1,1.0
user_002357,True,8,7,9,9.0
user_002358,True,10,10,10,10.0
user_002359,False,3,2,9,9.0
user_002360,True,3,5,2,2.0
user_002361,True,0,8,10,10.0
user_002362,True,5,10,9,9.0
user_002363,False,0,9,0,0.0
user_002364,False,5,3,6,6.0
user_002365,True,10,5,1,1.0
user_002366,False,2,5,9,9.0
user_002367,False,8,9,9,9.0
user_002368,False,1,8,4,4.0
user_002369,True,5,10,4,4.0
user_002370,True,2,4,8,8.0
user_002371,True,1,5,7,7.0
user_002372,False,7,7,7,7.0
user_002373,False,2,10,7,7.0
user_002374,False,0,10,8,8.0
user_002375,False,4,1,4,4.0
user_002376,False,9,5,3,3.0
user_002377,False,3,6,5,5.0
user_002378,True,9,2,10,10.0
user_002379,False,2,0,2,2.0
user_002380,False,8,2,8,8.0
user_002381,False,0,7,3,3.0
user_002382,True,4,9,8,8.0
user_002383,False,4,0,0,0.0
user_002384,False,8,3,0,0.0
user_002385,True,6,4,10,10.0
user_002386,False,9,6,2,2.0
user_002387,False,5,5,2,2.0
user_002388,False,5,4,10,10.0
user_002389,True,3,7,9,9.0
user_002390,False,7,9,5,5.0
user_002391,False,6,9,6,6.0
user_002392,True,5,8,10,10.0
user_002393,True,7,6,3,3.0
user_002394,True,3,10,4,4.0
user_002395,True,9,2,10,10.0
user_002396,True,7,1,6,6.0
user_002397,True,10,5,5,5.0
user_002398,True,2,0,7,7.0
user_002399,False,9,1,8,8.0
user_002400,True,9,0,9,9.0
user_002401,False,4,2,2,2.0
user_002402,True,9,0,0,0.0
user_002403,True,7,8,2,2.0
user_002404,True,2,4,10,10.0
user_002405,False,5,3,0,0.0
user_002406,False,2,5,9,9.0
user_002407,True,0,0,9,9.0
user_002408,False,2,8,5,5.0
user_002409,False,2,8,4,4.0
user_002410,False,9,7,8,8.0
user_002411,False,10,0,4,4.0
user_002412,False,2,10,7,7.0
user_002413,True,8,6,2,2.0
user_002414,False,7,5,7,7.0
user_002415,False,6,8,8,8.0
user_002416,True,5,2,3,3.0
user_002417,True,0,2,3,3.0
user_002418,False,2,2,9,9.0
user_002419,True,9,7,5,5.0
user_002420,False,9,6,5,5.0
user_002421,True,1,7,4,4.0
user_002422,True,2,0,8,8.0
user_002423,True,10,3,6,6.0
user_002424,False,2,5,6,6.0
user_002425,True,7,9,10,10.0
user_002426,False,2,0,3,3.0
user_002427,True,6,10,0,0.0
user_002428,False,0,3,8,8.0
user_002429,False,6,3,0,0.0
user_002430,False,3,5,8,8.0
user_002431,True,4,8,5,5.0
user_002432,False,9,1,0,0.0
user_002433,False,7,6,7,7.0
user_002434,False,2,6,5,5.0
user_002435,True,5,9,2,2.0
user_002436,True,5,0,6,6.0
user_002437,False,7,3,3,3.0
user_002438,True,4,10,8,8.0
user_002439,False,7,5,3,3.0
user_002440,True,3,6,3,3.0
user_002441,False,0,8,6,6.0
user_002442,False,5,2,10,10.0
user_002443,False,8,10,8,8.0
user_002444,False,5,0,6,6.0
user_002445,False,6,10,1,1.0
user_002446,True,2,8,10,10.0
user_002447,True,9,4,2,2.0
user_002448,True,10,1,0,0.0
user_002449,False,3,9,0,0.0
user_002450,False,9,2,4,4.0
user_002451,False,1,10,4,4.0
user_002452,True,8,8,3,3.0
user_002453,False,1,10,5,5.0
user_002454,True,4,9,5,5.0
user_002455,False,9,8,0,0.0
user_002456,False,10,2,5,5.0
user_002457,False,7,0,0,0.0
user_002458,False,10,2,4,4.0
user_002459,False,7,9,3,3.0
user_002460,True,8,1,0,0.0
user_002461,False,9,6,9,9.0
user_002462,True,10,1,6,6.0
user_002463,False,9,10,4,4.0
user_002464,True,1,2,8,8.0
user_002465,True,7,4,6,6.0
user_002466,True,3,9,5,5.0
user_002467,True,7,4,5,5.0
user_002468,False,0,0,5,5.0
user_002469,True,7,3,6,6.0
user_002470,True,0,5,5,5.0
user_002471,False,8,4,6,6.0
user_002472,False,10,9,9,9.0
user_002473,False,7,10,2,2.0
user_002474,True,6,3,7,7.0
user_002475,True,9,7,2,2.0
user_002476,False,4,2,1,1.0
user_002477,True,0,4,0,0.0
user_002478,False,7,6,2,2.0
user_002479,False,1,6,0,0.0
user_002480,True,2,4,3,3.0
user_002481,True,6,5,4,4.0
user_002482,False,10,0,9,9.0
user_002483,False,9,5,8,8.0
user_002484,True,8,9,3,3.0
user_002485,False,10,6,9,9.0
user_002486,True,5,2,0,0.0
user_002487,True,3,7,8,8.0
user_002488,True,5,8,8,8.0
user_002489,True,4,1,3,3.0
user_002490,False,10,10,2,2.0
user_002491,False,9,8,5,5.0
user_002492,False,3,9,2,2.0
user_002493,False,5,7,7,7.0
user_002494,False,10,4,1,1.0
user_002495,False,5,10,3,3.0
user_002496,False,7,10,4,4.0
user_002497,True,2,2,6,6.0
user_002498,True,2,10,6,6.0
user_002499,True,1,5,10,10.0
user_002500,False,6,9,1,1.0
user_002501,True,3,6,10,10.0
user_002502,False,0,3,7,7.0
user_002503,False,7,5,5,5.0
user_002504,True,5,6,9,9.0
user_002505,True,2,8,6,6.0
user_002506,True,1,10,2,2.0
user_002507,True,6,7,1,1.0
user_002508,False,4,7,2,2.0
user_002509,False,4,6,5,5.0
user_002510,False,9,0,4,4.0
user_002511,True,7,7,10,10.0
user_002512,False,5,2,9,9.0
user_002513,False,9,6,9,9.0
user_002514,False,3,0,0,0.0
user_002515,True,2,6,10,10.0
user_002516,False,4,9,2,2.0
user_002517,True,8,10,4,4.0
user_002518,False,3,10,8,8.0
user_002519,True,5,9,3,3.0
user_002520,True,7,10,4,4.0
user_002521,False,5,0,10,10.0
user_002522,True,4,2,9,9.0
user_002523,True,8,7,5,5.0
user_002524,False,7,3,3,3.0
user_002525,True,6,6,9,9.0
user_002526,True,7,9,0,0.0
user_002527,True,10,3,6,6.0
user_002528,True,4,9,8,8.0
user_002529,False,7,0,10,10.0
user_002530,False,10,6,7,7.0
user_002531,True,1,0,7,7.0
user_002532,True,8,5,6,6.0
user_002533,False,10,6,0,0.0
user_002534,True,2,4,3,3.0
user_002535,True,7,7,8,8.0
user_002536,False,5,9,3,3.0
user_002537,False,10,9,9,9.0
user_002538,True,9,4,3,3.0
user_002539,True,5,6,3,3.0
user_002540,True,6,9,8,8.0
user_002541,False,7,4,7,7.0
user_002542,False,0,0,10,10.0
user_002543,False,10,6,2,2.0
user_002544,True,9,2,8,8.0
user_002545,True,7,10,4,4.0
user_002546,True,4,1,7,7.0
user_002547,False,4,7,7,7.0
user_002548,True,10,8,2,2.0
user_002549,False,5,3,6,6.0
user_002550,False,0,1,6,6.0
user_002551,True,0,5,4,4.0
user_002552,True,5,9,8,8.0
user_002553,True,9,3,7,7.0
user_002554,True,0,5,5,5.0
user_002555,False,4,9,2,2.0
user_002556,False,2,9,0,0.0
user_002557,False,3,7,4,4.0
user_002558,True,5,4,7,7.0
user_002559,True,0,7,7,7.0
user_002560,True,8,10,2,2.0
user_002561,True,10,6,5,5.0
user_002562,True,3,4,1,1.0
user_002563,False,5,5,6,6.0
user_002564,True,3,0,5,5.0
user_002565,True,8,10,4,4.0
user_002566,True,5,0,1,1.0
user_002567,True,1,2,9,9.0
user_002568,False,2,0,10,10.0
user_002569,True,0,6,7,7.0
user_002570,False,0,10,0,0.0
