session_id,user_id,session_duration,device_type
0c7632568e23b28e,user_002335,636,Mobile
bbfc3fbc69d01145,user_002336,126,PC
865dcb5e31563231,user_002337,344,PC
d3607fb959172442,user_002338,924,PC
396217f27a9dca78,user_002339,691,PC
ea02e5080316a60c,user_002340,61,Mobile
7e28b46aeba8ab69,user_002341,1022,PC
b752629142351e1a,user_002342,842,PC
4dc0d88b839811c8,user_002343,594,PC
e228ee09a7b2a4e5,user_002344,720,PC
76fe89a43704b6c3,user_002345,53,PC
92ea3e12f10d96a1,user_002346,275,Mobile
4d8099c91b00047b,user_002347,230,Mobile
14aca8bb2477eec1,user_002348,329,PC
f8a1afbb15a5bb56,user_002349,190,PC
b8691ec8eaa0a8ea,user_002350,416,Mobile
75f7f81e04d9c814,user_002351,1107,PC
ab9d2a9537d43520,user_002352,841,PC
f441d13b58feb0d5,user_002353,768,PC
89c004aaae56f06b,user_002354,208,Mobile
bfe49258ea87460e,user_002355,899,PC
57c468997880d146,user_002356,371,Mobile
433ed605e8dee4ff,user_002357,86,PC
ebe7f91dff6c827c,user_002358,192,PC
15565d53d1a86d2c,user_002359,419,Mobile
b94e42a4e8464fcb,user_002360,197,PC
3d25f4a44fbce520,user_002361,950,PC
98d31662383e5ae1,user_002362,796,Mobile
3db3f1aab82ca7ab,user_002363,342,PC
8cc2a8cba0a61666,user_002364,457,Mobile
75a4a9ba56039e8f,user_002365,313,PC
8e054b03a3e3470b,user_002366,1086,PC
969851f05fe3ad50,user_002367,564,PC
cb3c76b26e17b1b8,user_002368,1111,Mobile
61a2142513ac6632,user_002369,739,PC
552c1493cc18998b,user_002370,587,PC
14d60fe5ba527b0d,user_002371,103,PC
436463ab1e2778b4,user_002372,475,PC
0ba0ddfaf4fb8e68,user_002373,478,Mobile
f472ba8bf1f21f1b,user_002374,113,PC
23eb3df3b1563e2c,user_002375,1135,Mobile
e18e3cbd1f1278e5,user_002376,512,Mobile
2be0846236df9fae,user_002377,131,PC
da0396e297bf4c99,user_002378,380,Mobile
2b9aa5b950785d1b,user_002379,729,PC
b96b47aefb858edd,user_002380,840,Mobile
786e7fefc5c035c1,user_002381,522,PC
27ec9e97fafb39e6,user_002382,463,PC
e21c284ede5fd116,user_002383,161,PC
d1d27fab5b721dac,user_002384,616,Mobile
e314ed8cc364be17,user_002385,1139,PC
589747f1db4399a4,user_002386,337,PC
15870ae8c95e5550,user_002387,941,Mobile
bac520fbbf991a4d,user_002388,211,PC
4e417a7efa6dd178,user_002389,64,Mobile
4298b125407db32f,user_002390,1085,Mobile
a868fd739f283909,user_002391,1158,PC
98f290803cc047e2,user_002392,1098,PC
2f097441bb886aad,user_002393,487,PC
6cd1cb9471b5b31d,user_002394,187,PC
5321e7f18a3504c3,user_002395,1163,PC
3cb2f15a3bf00ed8,user_002396,1198,Mobile
96173f53f1ba4027,user_002397,119,PC
ecf860f15066a093,user_002398,423,PC
b762ea4f09bf5a65,user_002399,597,PC
bfb0923abdaacefd,user_002400,918,Mobile
2535ef4c627b9b08,user_002401,79,PC
a3a7bbfa0bba865d,user_002402,417,Mobile
9e568eb2b8464ed9,user_002403,147,Mobile
81b3b67c9f463510,user_002404,589,PC
7592585443526500,user_002405,698,Mobile
32eb4ece83bd3ab4,user_002406,582,Mobile
ffbca998d1152829,user_002407,1160,PC
594e78f4ebccb99e,user_002408,512,PC
4faac616b358dcb9,user_002409,908,PC
22135e2117b6ef25,user_002410,698,Mobile
d7f72ffd0c4be542,user_002411,618,PC
879d44d0fe3feeca,user_002412,66,Mobile
2329dfccf75a31b8,user_002413,618,PC
47340989f3787388,user_002414,866,Mobile
e7104784e59eff2f,user_002415,894,Mobile
e7a6c4593a498734,user_002416,1106,PC
fca3a0f74dbac85a,user_002417,402,PC
139ccb3b5bce0a29,user_002418,1171,Mobile
c7b40b978cee40fb,user_002419,682,Mobile
bacd884cac4e9318,user_002420,32,PC
ea602fbb3e345ae9,user_002421,879,PC
069f348c833ee191,user_002422,989,Mobile
49bc97a371494ff8,user_002423,1054,Mobile
fefe064959b3aee1,user_002424,761,Mobile
ef66cd36a6daccc2,user_002425,305,PC
a413f632c67f7192,user_002426,189,PC
fd6121ecda156904,user_002427,1022,Mobile
4cf220fcabd409aa,user_002428,333,Mobile
f7ebea521a67d6a7,user_002429,354,Mobile
cd55702b433a736c,user_002430,333,Mobile
aae55a17e017b921,user_002431,194,Mobile
6f579e885b5c4bf8,user_002432,624,Mobile
86475ce4b3b278ae,user_002433,1181,Mobile
83e53d316e8b3e49,user_002434,91,PC
ae47e623d273f2cf,user_002435,415,Mobile
17ac7eb89f51c7c8,user_002436,674,Mobile
0ba89cc26bec5f3a,user_002437,712,Mobile
f2368135c70fe298,user_002438,682,Mobile
e0cf68bc892308a6,user_002439,268,Mobile
abb8deced5d8fc45,user_002440,668,Mobile
7c2708c7d2f12304,user_002441,53,PC
cbe774031bb91ea6,user_002442,416,PC
8d330921cfcbdbd3,user_002443,548,PC
97f4a8cce65378c9,user_002444,369,Mobile
cf024ac3e12c5abf,user_002445,651,PC
c5e7354559b2f6cf,user_002446,617,PC
1b42c4bad954c7a5,user_002447,943,Mobile
b00677cb23d657d4,user_002448,997,Mobile
b871522b07b84184,user_002449,1118,Mobile
7c17917de0677254,user_002450,100,Mobile
92eedef28794ccfe,user_002451,181,Mobile
dcd5b1edf2020284,user_002452,455,PC
d33b26b72c52f4fa,user_002453,450,Mobile
74f3fa1f5baa2cd8,user_002454,254,Mobile
e59f5cc96e357506,user_002455,154,Mobile
4c4e78335a50c48a,user_002456,236,Mobile
e6ee1d018ea92eba,user_002457,251,Mobile
3db2815071e25d28,user_002458,683,Mobile
130f4fec43788a1f,user_002459,99,Mobile
496d173e3e780761,user_002460,958,PC
25de01f79fcd4c43,user_002461,241,PC
8fe37313544fdd3f,user_002462,880,Mobile
9a5018a1086c1363,user_002463,922,Mobile
823525fa392cec9e,user_002464,256,Mobile
cf978da73a1ec4db,user_002465,236,Mobile
942512873b597496,user_002466,434,PC
a6c690d14ea05076,user_002467,454,PC
cc02dafbcf8ebc89,user_002468,979,PC
cad6ad7265da1738,user_002469,1089,PC
bdb0bc3523b173f7,user_002470,767,Mobile
e4ce892bcc4d9378,user_002471,566,Mobile
d76a76ef377dd37d,user_002472,589,Mobile
6e2512f5a454a2fe,user_002473,40,PC
6b4bba3af43b883e,user_002474,183,PC
5cd209e550b74f88,user_002475,876,PC
9bc3efe08bb07dce,user_002476,521,Mobile
9f543afde271e5d1,user_002477,701,Mobile
00f695d4be269f87,user_002478,310,PC
71581a7e9c4a6dd6,user_002479,162,Mobile
36a9de247960d686,user_002480,579,Mobile
65fec04eb8bd8974,user_002481,1147,PC
eb7c6e77a791a321,user_002482,475,PC
cf86b95cf89059c0,user_002483,641,PC
e5a71056b4c6b71e,user_002484,425,Mobile
02c30c9894e2d406,user_002485,1130,Mobile
a55bc9b0422a1114,user_002486,113,Mobile
a879a1d21247ce05,user_002487,769,Mobile
bcf908c2e2d53bfd,user_002488,1054,PC
918ae1dba1c5eca8,user_002489,362,PC
166c9478e03f3490,user_002490,657,Mobile
0834a1da3ff9f21e,user_002491,1061,Mobile
8aaeb3fba05be94a,user_002492,295,Mobile
7d11576171594826,user_002493,563,Mobile
62ddb65e470e1d29,user_002494,970,PC
16b72ed9deb47a71,user_002495,61,Mobile
979127b0df2cb44b,user_002496,1169,PC
525805f10e7a1aeb,user_002497,133,Mobile
bd96f22eca74de01,user_002498,899,Mobile
b9bebb0aa4a9662c,user_002499,1174,Mobile
6c560142c4a4771d,user_002500,817,PC
144a4891522141b6,user_002501,474,Mobile
e4932d015641846f,user_002502,1069,PC
6bafd61eb3a25db8,user_002503,839,PC
27ba1a2f4ae30d38,user_002504,934,Mobile
b19160f16e85d583,user_002505,495,Mobile
0b933a63a9fd8c60,user_002506,631,PC
a9a0e247ee1cb011,user_002507,1188,PC
e81590b6a901cde8,user_002508,840,PC
498a3a513fb06bb2,user_002509,120,PC
63c8dd2d2eb4bce2,user_002510,165,Mobile
8eaf6ddf9c2c90de,user_002511,402,Mobile
89cb7341a80ead29,user_002512,481,Mobile
4534ea2195b26532,user_002513,82,Mobile
d8c477177c9ba191,user_002514,976,Mobile
b9b252e08c0bf89c,user_002515,468,Mobile
51891d468b1f27b2,user_002516,353,Mobile
5bd592508aa9e488,user_002517,85,Mobile
7c9ab886a207a077,user_002518,161,Mobile
0701a313a317e0cc,user_002519,1096,PC
55363bd70b92e890,user_002520,139,Mobile
172aa100291ee34e,user_002521,87,Mobile
cfb62254fc6fc6ca,user_002522,894,PC
4d0dcadcd637856f,user_002523,643,Mobile
1d303e18e90045d2,user_002524,914,Mobile
d1d280afa53e5149,user_002525,539,Mobile
d06405ca3420371a,user_002526,299,PC
ddd6a6c3b1638d2d,user_002527,505,Mobile
3e0e8c84f9f4418b,user_002528,947,PC
324a579a17dbaf38,user_002529,1025,PC
14b39274bc4c350e,user_002530,881,PC
796c8df2cbb6cd56,user_002531,753,PC
bca26f66c54d5697,user_002532,146,PC
59c3074cd0fb98a7,user_002533,600,PC
e0ca36c6a4269ffd,user_002534,369,Mobile
658c9ef9005016a4,user_002535,651,PC
86b8e786e530f80b,user_002536,694,PC
8c93fd1945dd5c77,user_002537,701,Mobile
ba176804114eaa98,user_002538,717,Mobile
b6d2954d1c13d429,user_002539,918,PC
de62ee56685d20e7,user_002540,373,Mobile
869844a1ac1a65c9,user_002541,1035,PC
048a998d1800b8b8,user_002542,783,Mobile
3ce362d8cb20b826,user_002543,1196,Mobile
ce3843f7c37b6d4d,user_002544,1137,Mobile
90a2261cc41eb944,user_002545,939,Mobile
79e6294843475637,user_002546,359,Mobile
fb70bf63d8e46b8f,user_002547,72,PC
0b657d69771e9505,user_002548,839,Mobile
44e89fd1a967bb5a,user_002549,845,PC
70a474e5bb769775,user_002550,672,PC
bc4b2c39c622a7c7,user_002551,963,PC
e506d5c33016c585,user_002552,1024,PC
a90283fd5fabccb9,user_002553,566,PC
73eda43d8c441efc,user_002554,804,PC
1c80179fdb07b55d,user_002555,1174,Mobile
5187fbe361f04453,user_002556,341,Mobile
3f3bf442c194fccd,user_002557,237,Mobile
7ffff546d16a5086,user_002558,630,Mobile
cf623de6f05bc20c,user_002559,1185,PC
faae2e67786684b5,user_002560,990,PC
bc3ad2b4743aa000,user_002561,42,Mobile
2203c2f365f53ec5,user_002562,303,PC
04257654162a1994,user_002563,759,Mobile
5c62ee0fff2a5e8f,user_002564,141,PC
70900f57bc7b6d3b,user_002565,564,PC
b446b13c6f63d717,user_002566,90,Mobile
5b64e3e413b4f674,user_002567,1125,PC
9b3d8dd83d9d12dd,user_002568,905,Mobile
7b184e2ad4503714,user_002569,882,PC
5c33d1ef9a95f134,user_002570,1129,PC
a83a72b720afdee3,user_002571,680,Mobile
b02346724d2c451f,user_002572,422,PC
dc9abe3b14e2738f,user_002573,97,Mobile
91ed4f38be99c350,user_002574,1106,PC
784cf1f0f021b1b7,user_002575,69,Mobile
5446535aa4054840,user_002576,1142,Mobile
af48669ce86f63ad,user_002577,144,PC
14bab816f1156934,user_002578,134,Mobile
ab02c42d549a9cde,user_002579,502,PC
d9dad9051be5b720,user_002580,296,PC
427ae4e9f3a4247c,user_002581,124,PC
e6220037ec5594d7,user_002582,650,PC
4f5baa55e66dc0ec,user_002583,1144,Mobile
aacf77ac6ed43b16,user_002584,1124,PC
136854ea6292f02e,user_002585,333,Mobile
c30657dd89d45d9f,user_002586,69,Mobile
198f01615a0d85e6,user_002587,518,PC
2fbf8fb39cd2abbe,user_002588,846,PC
82a85bb7250e7344,user_002589,476,Mobile
d4a934a20d624955,user_002590,106,PC
feae0da133f3930e,user_002591,294,PC
319c9a57024eb85d,user_002592,814,PC
bd9f8dabcd0fea3a,user_002593,867,Mobile
27a873aa77428d59,user_002594,974,Mobile
451c5c15f6bbc87a,user_002595,557,PC
bbc81bdf0312780b,user_002596,300,PC
24036988ebc54fd8,user_002597,552,PC
dec0e6382e4ec1c6,user_002598,1131,Mobile
edf84aa25255686e,user_002599,391,PC
9372feea975061f7,user_002600,548,Mobile
a0708a5ce5457f3d,user_002601,1130,PC
38d76e642d567fa7,user_002602,919,PC
6035b2915baa04d4,user_002603,1048,Mobile
d175eb2ceb58514b,user_002604,510,Mobile
1c4a31df24df56f1,user_002605,959,Mobile
1d2e797d3d534aed,user_002606,235,PC
3432c58d826a5fb5,user_002607,1137,PC
7abb899301e08b59,user_002608,757,PC
6a04863f6e62d6ac,user_002609,1052,Mobile
b7a15ac3cb400b38,user_002610,169,Mobile
9cbc48484952afff,user_002611,559,Mobile
d624152ac243c47c,user_002612,603,Mobile
12d33cc8b373f7b0,user_002613,384,Mobile
cb009d675c17b9af,user_002614,263,PC
fcc4e1900477bf50,user_002615,344,Mobile
ac46ca3c740ccb6d,user_002616,659,Mobile
4327f6765d9c4aec,user_002617,813,PC
8ddad9f33070a9e9,user_002618,247,PC
cf01eb7d0505a4c6,user_002619,523,PC
94c6204b871136f4,user_002620,516,PC
8ab32cc310977783,user_002621,392,Mobile
24d52350e5535c82,user_002622,485,PC
2774cfb93cf8d852,user_002623,191,PC
9e287eddb96fb9ac,user_002624,225,Mobile
e0229f8c4330d796,user_002625,658,Mobile
2326b3540c206f3d,user_002626,1058,Mobile
815804c10148966a,user_002627,814,Mobile
6173bc71bdf12b09,user_002628,954,Mobile
8ee8773a6b5668dd,user_002629,330,PC
67f5e9c27d9a01d6,user_002630,467,PC
f7b665b7376e2dc2,user_002631,239,PC
dd0b5b8ecf3be413,user_002632,524,PC
01d726c3060a8042,user_002633,71,PC
246c9212114ffd5e,user_002634,299,Mobile
33e4a05000340c03,user_002635,752,PC
7da83f918f00db6e,user_002636,294,Mobile
1f2c69bf3bb2ff6a,user_002637,980,Mobile
0737fc7026b5bca9,user_002638,157,Mobile
f5304131bb80b366,user_002639,772,Mobile
13b3a17c94638f71,user_002640,738,PC
9f5ab367ee855c8e,user_002641,596,Mobile
1ab63b9ad3fee390,user_002642,546,Mobile
5d6153f6470ce59c,user_002643,631,PC
9ba7fea612f8bacb,user_002644,1125,Mobile
bd8f173acf4d83df,user_002645,147,PC
a6f12842d9fa5f5c,user_002646,419,PC
fe9f5bf4ef6c8f82,user_002647,559,PC
9e1314c4de565193,user_002648,661,Mobile
0fe51319f3cd3af2,user_002649,186,PC
178721fd65b45557,user_002650,538,Mobile
9eee6abdbf3ad796,user_002651,452,PC
79b2eb9f2993d764,user_002652,628,PC
17b199906047cffa,user_002653,264,Mobile
2d02a2a9cc3efe5a,user_002654,382,PC
e20cdacc79b05028,user_002655,666,Mobile
f92aa012aa9ab68b,user_002656,50,PC
05572dc0686f7298,user_002657,833,PC
9fa64d0dced11ca8,user_002658,160,PC
cd507bf0f39f345d,user_002659,483,Mobile
975aec75fe7a1227,user_002660,474,Mobile
e0bc21a52503d99e,user_002661,265,PC
1db9c4101be3ac7b,user_002662,232,PC
ab7339c2e020d180,user_002663,768,Mobile
071320474f36c4fe,user_002664,1022,PC
72daf5ef4a683317,user_002665,975,Mobile
9aea83e82d360907,user_002666,408,Mobile
64b1991cc8022d0e,user_002667,831,PC
fbbb3efea1f009b3,user_002668,782,PC
20e727930c67e85b,user_002669,695,PC
d360a9980718c0e5,user_002670,205,PC
180a90c53e1c4f88,user_002671,755,PC
13bf1b075ff7e25f,user_002672,1085,Mobile
4d7bae272d8f9a8d,user_002673,846,Mobile
5f45bb1affaac366,user_002674,491,Mobile
f97fb5ec03689117,user_002675,934,PC
9b45a083e2ef625f,user_002676,314,Mobile
8ae0d60c4886377d,user_002677,402,PC
1e9045ccc814ede1,user_002678,949,Mobile
bd4ca1f0f15884e7,user_002679,289,PC
7add64e3782351e1,user_002680,416,Mobile
8f1b74baaf0167bb,user_002681,1171,PC
67bad5140b58e9f0,user_002682,611,Mobile
c3ab60e17e500449,user_002683,750,Mobile
817d015ba0117bb0,user_002684,343,Mobile
d525449565aa5089,user_002685,653,Mobile
33e682a116e32bee,user_002686,1182,Mobile
c331dae2dbdf4ecc,user_002687,1083,PC
49fdfe14c728b974,user_002688,1004,PC
24bb206156af2a2f,user_002689,999,PC
239c9d5207fb118d,user_002690,482,PC
1564c261d5347d71,user_002691,481,Mobile
8f67239c2d18f0bc,user_002692,849,Mobile
e0abf6f0cc2e30d8,user_002693,879,Mobile
ade55e38ff575606,user_002694,628,PC
f368701071ce8f15,user_002695,743,PC
7a7d552326c5315f,user_002696,713,Mobile
b92af65d0e52bcfc,user_002697,688,Mobile
bb17ba797983bfea,user_002698,347,Mobile
241d075a1df62fe4,user_002699,255,Mobile
18603b3d98bcc9f7,user_002700,757,Mobile
3cb76fa657745a5e,user_002701,1073,Mobile
9776077d1d9fd3ef,user_002702,416,PC
23d48a636694f2d9,user_002703,41,Mobile
0836a5d5bcdb28ef,user_002704,477,PC
d91bb18bd4245851,user_002705,481,PC
1a3f37888cf9b741,user_002706,227,Mobile
5d9b923bf95b0e5c,user_002707,779,Mobile
3bf556265ad8ef57,user_002708,378,PC
8b34e62b88f1501a,user_002709,534,PC
f626228e20ba269e,user_002710,1186,Mobile
a030b744e631d9c7,user_002711,992,PC
d6a7dcd96dc988bf,user_002712,796,PC
b73e1cd791954ac1,user_002713,797,PC
ed828b937fc45b0c,user_002714,1097,PC
7f7042be27b9b478,user_002715,413,Mobile
9601a29911a000f8,user_002716,717,Mobile
86206a51dac3722f,user_002717,1177,Mobile
b48d6ebe57c48fbf,user_002718,1117,PC
725ed48ca46d0daa,user_002719,287,Mobile
574e69e542f5e71e,user_002720,1011,PC
384158eead0c81da,user_002721,905,PC
2a44d0d9dd4371be,user_002722,568,PC
e399051c8edd9a9e,user_002723,852,Mobile
9069b36a5371459d,user_002724,150,PC
c7afc644a3d42aa7,user_002725,182,Mobile
0a62136742fa6867,user_002726,1055,Mobile
141e9814f6740d37,user_002727,702,PC
84cdd8e3a2a5dc38,user_002728,204,PC
96f1532aeb1f6997,user_002729,1185,PC
c0402d402fd14c33,user_002730,1193,PC
8bd4813245eb86b8,user_002731,788,Mobile
73e5b1e8e8abbbd6,user_002732,161,Mobile
8aba9fd6c56c1745,user_002733,529,PC
c9c5a902b6c95f38,user_002734,698,Mobile
ce3dec3fd834ed03,user_002735,1147,PC
279ed1138b1b87c9,user_002736,969,Mobile
41aa169ffa2987f1,user_002737,119,Mobile
cefade6ddc30bbde,user_002738,834,Mobile
277678b610f7a441,user_002739,46,PC
7388cc37cf169437,user_002740,798,Mobile
5f75f7bade705d71,user_002741,800,PC
cdab63aafc2eb385,user_002742,419,Mobile
4b8b71ea75123fcb,user_002743,354,PC
c8d964ec5812a0c3,user_002744,238,PC
c5e260ee2d57dd8a,user_002745,414,PC
baadb9d98fde70f9,user_002746,532,PC
2a97d84eee952ceb,user_002747,620,PC
e293483c67a89541,user_002748,840,PC
d9c5c7358edfca63,user_002749,360,Mobile
74263a906acb473a,user_002750,744,Mobile
cb1a172f23854cdc,user_002751,230,Mobile
541e81ab349f4882,user_002752,725,Mobile
8907c8912600ee91,user_002753,958,PC
f4c41b1c16311d8f,user_002754,347,PC
1b0bb151429e23c8,user_002755,1122,Mobile
0233efbcbd7d7913,user_002756,780,PC
223c38791b4c3bf6,user_002757,589,Mobile
713185d72b9a61b1,user_002758,342,PC
c155675ebdaf4caa,user_002759,1196,Mobile
3a6cf3ef050716a1,user_002760,342,Mobile
fe8dbe9a46d59dd5,user_002761,632,Mobile
5f2988808851a6ac,user_002762,290,Mobile
66e09ac6d656acb7,user_002763,585,PC
c28dceb67a973111,user_002764,703,PC
1755dec058cdda92,user_002765,556,Mobile
8d0838832f935c90,user_002766,881,Mobile
68657405c25e1280,user_002767,175,PC
74ae13e9328ac7f3,user_002768,404,Mobile
1957b5514c62dcb4,user_002769,566,PC
5cc86acfdf826142,user_002770,755,Mobile
6032bfb6c4ed5a92,user_002771,593,PC
9f118362b2c95964,user_002772,1082,Mobile
5f339c517694d97b,user_002773,1037,PC
99f78125ab292e01,user_002774,301,PC
01c6aaae01f607b7,user_002775,822,Mobile
c205fd8f11f11ede,user_002776,498,Mobile
b614e3f260a99a46,user_002777,409,PC
4344eb62ecc93152,user_002778,228,Mobile
863ef082a34f42b6,user_002779,875,Mobile
6acdb907171443c6,user_002780,1064,Mobile
2ff3ee44783e3778,user_002781,440,Mobile
6d38102beefc6112,user_002782,75,PC
782e53b9467c3c72,user_002783,921,PC
185586649c861e1d,user_002784,76,PC
6953461ddbf2c547,user_002785,385,Mobile
94783940e5a54366,user_002786,908,Mobile
b07fc5ea3c8911a9,user_002787,812,Mobile
79317a55c57c551a,user_002788,718,PC
6eacda9769227895,user_002789,110,Mobile
86a6907ba3b5f3b8,user_002790,750,PC
b67d8118472af4af,user_002791,161,PC
623bfe15a8c38c67,user_002792,811,PC
c0ab83fb55baf93b,user_002793,82,Mobile
7f8c82b1b319be60,user_002794,803,Mobile
283fc7efc687470b,user_002795,261,PC
1dbb9e2134e9a770,user_002796,661,PC
6044fc7e4766c372,user_002797,782,Mobile
89104437b7054cf9,user_002798,581,PC
1080f26450bdc213,user_002799,1030,PC
a06052c60f62f07b,user_002800,92,PC
b16446fbaa2fcc48,user_002801,1101,Mobile
5144ae78a9abb404,user_002802,229,Mobile
ebf69cd86158073e,user_002803,543,Mobile
df72e393b4666dd2,user_002804,924,Mobile
c2a26cf8c12467b1,user_002805,566,Mobile
286acb4120257b0d,user_002806,388,PC
8807222b96ed78a4,user_002807,306,PC
61b7cadaf5f26326,user_002808,598,PC
76ce2da5b7cc04a5,user_002809,866,Mobile
3cb5a5e2a7c9219e,user_002810,678,PC
7bedc03617096459,user_002811,761,PC
784d3d4efe56190e,user_002812,853,Mobile
0dd58eb1129e7e59,user_002813,926,Mobile
d50b3c4137922fa0,user_002814,1137,Mobile
71e8fd2a4477d661,user_002815,349,PC
77a07174fd33a65a,user_002816,1029,Mobile
99cd2b9e964e5f6b,user_002817,619,PC
5e8535d746038968,user_002818,46,Mobile
371accedbc5fa570,user_002819,1097,Mobile
243327f74683c99d,user_002820,1093,PC
6d0b0463957f6019,user_002821,312,Mobile
705f88890454c083,user_002822,1030,PC
4a6b8908836e3359,user_002823,229,PC
af04b21e20aef67a,user_002824,286,Mobile
8a0392df4f6045a9,user_002825,915,PC
88d3757f69f67564,user_002826,421,Mobile
dc3855f3fb2deadf,user_002827,52,PC
5381b0a1bf6f75e9,user_002828,175,Mobile
acfc0eec8faca4d3,user_002829,1029,PC
454f5dffbee7927f,user_002830,779,Mobile
82e309bfabf70760,user_002831,1106,Mobile
882e73776a1d7aba,user_002832,675,PC
95aa1fa22722b88a,user_002833,531,Mobile
a337ff375cb85849,user_002834,156,Mobile
d42e125a705b070a,user_002835,751,PC
59f8456e9b260382,user_002836,110,Mobile
5eeb384ccb4f17c4,user_002837,295,PC
e5a60b092e741aa2,user_002838,51,PC
a89aa35fa1c42230,user_002839,190,Mobile
a4dd038398f8dbec,user_002840,368,Mobile
0b9a972fcba10f13,user_002841,695,Mobile
f294a4f960a2ce8c,user_002842,1147,Mobile
7578c32c621e48ce,user_002843,384,PC
fbcfcb83ceabf8ab,user_002844,737,Mobile
49804844cea03198,user_002845,579,PC
99bf0b913261275b,user_002846,111,PC
14130b0ccfab354f,user_002847,323,PC
aa6b3451d5ad20b6,user_002848,875,Mobile
7b7cf9856000a180,user_002849,440,Mobile
d1a93490dc35892f,user_002850,871,PC
057c8e7f02eed190,user_002851,1184,PC
2331a2280f86c020,user_002852,434,PC
551901bfc2d8a670,user_002853,31,PC
87db2609e1898c94,user_002854,134,PC
7800ce8084387839,user_002855,273,Mobile
667b2de2252c0df2,user_002856,965,Mobile
c3429879bc80635e,user_002857,1103,PC
a4c043dba86c934e,user_002858,451,Mobile
640d9aac4c5c3b96,user_002859,957,Mobile
66993ab42058093d,user_002860,452,PC
618cb58aecdb0eae,user_002861,322,Mobile
7965c4e703f0a1f9,user_002862,1084,PC
1aba830c80292f56,user_002863,957,PC
64610427ee9b713b,user_002864,74,Mobile
abc769618837d461,user_002865,255,Mobile
e5ab62564b91cf37,user_002866,586,Mobile
b24c857601018faa,user_002867,1004,Mobile
f8806455993daa48,user_002868,389,Mobile
f3ef6373c7678df0,user_002869,993,Mobile
546cdaace93d212d,user_002870,636,PC
d3bcb623f9477be0,user_002871,626,Mobile
7ffa0e4656a76b45,user_002872,1039,Mobile
51bcbd6bf33fa5c4,user_002873,664,PC
9e1a42da571c700e,user_002874,727,PC
386fba3ab3f42cb1,user_002875,167,Mobile
3980db771045f57a,user_002876,1032,Mobile
05bb51a63aed37bf,user_002877,1067,PC
21e142057325e8b6,user_002878,1169,Mobile
86e813e8158a4a90,user_002879,426,Mobile
3b7d8640f8321e31,user_002880,1067,PC
e45f15e1c2d3d6ad,user_002881,393,PC
1b625f1e5eceb546,user_002882,401,Mobile
fd8c8799702dc210,user_002883,1120,PC
436d9ca0fa3f32b5,user_002884,831,PC
4c90c6f096e85234,user_002885,1026,Mobile
6afbda2b18847f6b,user_002886,340,Mobile
9a362a252cb9d50f,user_002887,724,PC
a5e83fdef561bd4c,user_002888,916,PC
7765117576240163,user_002889,898,PC
934ca5bbd94968bc,user_002890,672,Mobile
4312538f365e6f9a,user_002891,687,PC
3796b96f6f60acfc,user_002892,251,Mobile
26e3bb0b6dbf34be,user_002893,714,Mobile
e332b5ccb6f81758,user_002894,619,Mobile
3e991b2985ada475,user_002895,44,PC
ffeda846cee3b9f1,user_002896,304,Mobile
580c0877e2929885,user_002897,813,PC
88e23eda7b77c837,user_002898,545,Mobile
5e5896c321a34214,user_002899,141,PC
a527a1f2d3cc5676,user_002900,577,Mobile
f8fb5614cb4a0446,user_002901,633,Mobile
459a1525416035cc,user_002902,423,Mobile
6e39680110ce89a8,user_002903,38,PC
76585e30b332fa32,user_002904,1117,PC
bc03cb9e4eec6535,user_002905,143,PC
c80032635086325f,user_002906,1113,Mobile
235d2016e8f1fa10,user_002907,1050,Mobile
3b9699f3d0df3ccf,user_002908,36,Mobile
3d7a8a8d1be3cb44,user_002909,640,Mobile
74c187c7efbeefa2,user_002910,88,PC
c3632a7c714c71b0,user_002911,229,PC
2fdb93e5b2bc19ab,user_002912,1184,Mobile
0542dbe2e93443cd,user_002913,317,PC
403c2f183ab136c8,user_002914,615,PC
c3fb1e0375532a5c,user_002915,718,Mobile
bacf3ca7e6c9080e,user_002916,1069,PC
b75e610381c28abe,user_002917,1068,Mobile
71d28b1798729615,user_002918,435,PC
949abe4bce976376,user_002919,1119,Mobile
b815edd40f6988b3,user_002920,177,PC
0577a5f7dec10782,user_002921,267,PC
75de9a78fdec92d7,user_002922,457,PC
ade024998c4af78c,user_002923,271,PC
72f6ef1c3e755652,user_002924,349,Mobile
35306b3914db7a1a,user_002925,789,Mobile
61b187ee445f383c,user_002926,1005,PC
3c4c956256a206e6,user_002927,1160,PC
a98d7bb94fb0e533,user_002928,390,Mobile
16331eec62f564d9,user_002929,271,PC
4dc787b5839daca3,user_002930,353,PC
180e26cfebcbf3ff,user_002931,805,PC
7730d5cee9556ba4,user_002932,631,PC
2df95024edac6a17,user_002933,976,Mobile
be3bbbaf7d43efb1,user_002934,221,Mobile
5f2f9a616e1366de,user_002935,569,PC
6227eb206f1f2d39,user_002936,147,PC
8488ef0657327276,user_002937,184,Mobile
90ed2351c6131115,user_002938,429,PC
a0263bfad27158c5,user_002939,33,PC
34838cb9ec88d9ed,user_002940,774,PC
422c7937f2421ed7,user_002941,760,PC
bb2cdadad9de311c,user_002942,728,Mobile
09f2681b2eda257f,user_002943,717,Mobile
cd579998cd166da2,user_002944,30,Mobile
1f7e9f82d1c9a902,user_002945,865,PC
339808485554b67a,user_002946,487,Mobile
f60280a555ad320b,user_002947,541,PC
