return_id,user_id,return_reason,return_processing_days,exchange_conversion
,user_001442,,,
,user_001443,,,
,user_001444,,,
,user_001445,,,
,user_001446,,,
,user_001447,,,
,user_001448,,,
,user_001449,,,
,user_001450,,,
,user_001451,,,
,user_001452,,,
,user_001453,,,
,user_001454,,,
,user_001455,,,
,user_001456,,,
,user_001457,,,
,user_001458,,,
,user_001459,,,
,user_001460,,,
,user_001461,,,
,user_001462,,,
,user_001463,,,
,user_001464,,,
,user_001465,,,
,user_001466,,,
,user_001467,,,
,user_001468,,,
,user_001469,,,
,user_001470,,,
,user_001471,,,
,user_001472,,,
,user_001473,,,
,user_001474,,,
,user_001475,,,
,user_001476,,,
,user_001477,,,
,user_001478,,,
,user_001479,,,
,user_001480,,,
,user_001481,,,
,user_001482,,,
,user_001483,,,
,user_001484,,,
,user_001485,,,
,user_001486,,,
,user_001487,,,
,user_001488,,,
,user_001489,,,
,user_001490,,,
,user_001491,,,
,user_001492,,,
,user_001493,,,
,user_001494,,,
,user_001495,,,
,user_001496,,,
,user_001497,,,
,user_001498,,,
,user_001499,,,
,user_001500,,,
,user_001501,,,
,user_001502,,,
,user_001503,,,
,user_001504,,,
,user_001505,,,
,user_001506,,,
,user_001507,,,
,user_001508,,,
,user_001509,,,
,user_001510,,,
,user_001511,,,
,user_001512,,,
,user_001513,,,
,user_001514,,,
,user_001515,,,
,user_001516,,,
,user_001517,,,
c17bb198-d6a1-48ce-b51e-53c97fbeda97,user_001518,Color mismatch,6.0,False
,user_001519,,,
,user_001520,,,
,user_001521,,,
,user_001522,,,
,user_001523,,,
,user_001524,,,
,user_001525,,,
,user_001526,,,
,user_001527,,,
,user_001528,,,
,user_001529,,,
,user_001530,,,
,user_001531,,,
,user_001532,,,
,user_001533,,,
,user_001534,,,
,user_001535,,,
,user_001536,,,
,user_001537,,,
,user_001538,,,
,user_001539,,,
,user_001540,,,
,user_001541,,,
,user_001542,,,
,user_001543,,,
,user_001544,,,
0a599a16-cd96-48c8-acbc-a0519d15a328,user_001545,Size issue,9.0,True
,user_001546,,,
,user_001547,,,
,user_001548,,,
,user_001549,,,
,user_001550,,,
,user_001551,,,
,user_001552,,,
,user_001553,,,
,user_001554,,,
,user_001555,,,
,user_001556,,,
,user_001557,,,
,user_001558,,,
,user_001559,,,
,user_001560,,,
,user_001561,,,
,user_001562,,,
,user_001563,,,
,user_001564,,,
,user_001565,,,
,user_001566,,,
,user_001567,,,
,user_001568,,,
,user_001569,,,
,user_001570,,,
,user_001571,,,
,user_001572,,,
,user_001573,,,
,user_001574,,,
,user_001575,,,
,user_001576,,,
,user_001577,,,
,user_001578,,,
,user_001579,,,
,user_001580,,,
,user_001581,,,
,user_001582,,,
,user_001583,,,
,user_001584,,,
,user_001585,,,
,user_001586,,,
,user_001587,,,
,user_001588,,,
,user_001589,,,
,user_001590,,,
,user_001591,,,
,user_001592,,,
,user_001593,,,
,user_001594,,,
,user_001595,,,
,user_001596,,,
,user_001597,,,
,user_001598,,,
,user_001599,,,
,user_001600,,,
,user_001601,,,
,user_001602,,,
,user_001603,,,
,user_001604,,,
,user_001605,,,
,user_001606,,,
,user_001607,,,
,user_001608,,,
,user_001609,,,
,user_001610,,,
,user_001611,,,
,user_001612,,,
,user_001613,,,
,user_001614,,,
,user_001615,,,
,user_001616,,,
,user_001617,,,
,user_001618,,,
,user_001619,,,
,user_001620,,,
,user_001621,,,
,user_001622,,,
,user_001623,,,
,user_001624,,,
,user_001625,,,
,user_001626,,,
,user_001627,,,
,user_001628,,,
,user_001629,,,
,user_001630,,,
,user_001631,,,
,user_001632,,,
,user_001633,,,
,user_001634,,,
,user_001635,,,
,user_001636,,,
,user_001637,,,
,user_001638,,,
,user_001639,,,
,user_001640,,,
,user_001641,,,
,user_001642,,,
,user_001643,,,
,user_001644,,,
,user_001645,,,
,user_001646,,,
,user_001647,,,
,user_001648,,,
,user_001649,,,
,user_001650,,,
,user_001651,,,
,user_001652,,,
,user_001653,,,
,user_001654,,,
,user_001655,,,
,user_001656,,,
,user_001657,,,
,user_001658,,,
,user_001659,,,
,user_001660,,,
,user_001661,,,
,user_001662,,,
,user_001663,,,
,user_001664,,,
,user_001665,,,
,user_001666,,,
,user_001667,,,
,user_001668,,,
,user_001669,,,
,user_001670,,,
,user_001671,,,
,user_001672,,,
,user_001673,,,
,user_001674,,,
,user_001675,,,
,user_001676,,,
09f18d13-8743-415d-a3d2-2c3806afd9a3,user_001677,Size issue,9.0,False
,user_001678,,,
,user_001679,,,
,user_001680,,,
,user_001681,,,
,user_001682,,,
,user_001683,,,
,user_001684,,,
,user_001685,,,
,user_001686,,,
,user_001687,,,
,user_001688,,,
,user_001689,,,
,user_001690,,,
,user_001691,,,
,user_001692,,,
,user_001693,,,
,user_001694,,,
,user_001695,,,
,user_001696,,,
,user_001697,,,
,user_001698,,,
,user_001699,,,
,user_001700,,,
,user_001701,,,
,user_001702,,,
,user_001703,,,
,user_001704,,,
,user_001705,,,
,user_001706,,,
,user_001707,,,
,user_001708,,,
,user_001709,,,
,user_001710,,,
,user_001711,,,
,user_001712,,,
,user_001713,,,
,user_001714,,,
,user_001715,,,
,user_001716,,,
,user_001717,,,
,user_001718,,,
,user_001719,,,
,user_001720,,,
,user_001721,,,
5651d089-526b-4232-bff4-fbe1f041acb0,user_001722,Color mismatch,4.0,False
,user_001723,,,
,user_001724,,,
,user_001725,,,
,user_001726,,,
,user_001727,,,
,user_001728,,,
,user_001729,,,
,user_001730,,,
,user_001731,,,
,user_001732,,,
,user_001733,,,
,user_001734,,,
,user_001735,,,
,user_001736,,,
,user_001737,,,
,user_001738,,,
,user_001739,,,
,user_001740,,,
,user_001741,,,
,user_001742,,,
,user_001743,,,
,user_001744,,,
,user_001745,,,
,user_001746,,,
,user_001747,,,
,user_001748,,,
,user_001749,,,
,user_001750,,,
,user_001751,,,
,user_001752,,,
,user_001753,,,
,user_001754,,,
,user_001755,,,
,user_001756,,,
,user_001757,,,
,user_001758,,,
,user_001759,,,
,user_001760,,,
,user_001761,,,
,user_001762,,,
,user_001763,,,
,user_001764,,,
,user_001765,,,
,user_001766,,,
,user_001767,,,
,user_001768,,,
,user_001769,,,
,user_001770,,,
,user_001771,,,
,user_001772,,,
,user_001773,,,
,user_001774,,,
,user_001775,,,
,user_001776,,,
,user_001777,,,
,user_001778,,,
,user_001779,,,
,user_001780,,,
,user_001781,,,
,user_001782,,,
,user_001783,,,
,user_001784,,,
,user_001785,,,
,user_001786,,,
,user_001787,,,
,user_001788,,,
,user_001789,,,
,user_001790,,,
,user_001791,,,
,user_001792,,,
,user_001793,,,
,user_001794,,,
,user_001795,,,
,user_001796,,,
,user_001797,,,
,user_001798,,,
,user_001799,,,
,user_001800,,,
,user_001801,,,
,user_001802,,,
,user_001803,,,
,user_001804,,,
,user_001805,,,
,user_001806,,,
,user_001807,,,
,user_001808,,,
,user_001809,,,
,user_001810,,,
,user_001811,,,
,user_001812,,,
,user_001813,,,
,user_001814,,,
,user_001815,,,
,user_001816,,,
,user_001817,,,
,user_001818,,,
,user_001819,,,
,user_001820,,,
,user_001821,,,
,user_001822,,,
,user_001823,,,
,user_001824,,,
,user_001825,,,
,user_001826,,,
,user_001827,,,
,user_001828,,,
,user_001829,,,
,user_001830,,,
,user_001831,,,
,user_001832,,,
,user_001833,,,
,user_001834,,,
,user_001835,,,
,user_001836,,,
,user_001837,,,
,user_001838,,,
,user_001839,,,
,user_001840,,,
,user_001841,,,
,user_001842,,,
1380c8a1-8a0e-4690-8be8-bc3b3dc5d107,user_001843,Color mismatch,4.0,False
,user_001844,,,
,user_001845,,,
,user_001846,,,
,user_001847,,,
,user_001848,,,
,user_001849,,,
,user_001850,,,
,user_001851,,,
,user_001852,,,
,user_001853,,,
,user_001854,,,
,user_001855,,,
,user_001856,,,
,user_001857,,,
,user_001858,,,
,user_001859,,,
,user_001860,,,
,user_001861,,,
,user_001862,,,
,user_001863,,,
,user_001864,,,
,user_001865,,,
,user_001866,,,
,user_001867,,,
,user_001868,,,
,user_001869,,,
,user_001870,,,
,user_001871,,,
,user_001872,,,
,user_001873,,,
,user_001874,,,
,user_001875,,,
,user_001876,,,
,user_001877,,,
,user_001878,,,
,user_001879,,,
,user_001880,,,
,user_001881,,,
,user_001882,,,
,user_001883,,,
,user_001884,,,
,user_001885,,,
,user_001886,,,
,user_001887,,,
,user_001888,,,
,user_001889,,,
,user_001890,,,
,user_001891,,,
,user_001892,,,
,user_001893,,,
,user_001894,,,
,user_001895,,,
,user_001896,,,
,user_001897,,,
,user_001898,,,
,user_001899,,,
,user_001900,,,
,user_001901,,,
,user_001902,,,
,user_001903,,,
,user_001904,,,
,user_001905,,,
,user_001906,,,
,user_001907,,,
,user_001908,,,
,user_001909,,,
,user_001910,,,
,user_001911,,,
,user_001912,,,
,user_001913,,,
,user_001914,,,
,user_001915,,,
,user_001916,,,
,user_001917,,,
eb5353cb-7696-4ad3-bdf0-43b4f05a9ec1,user_001918,Color mismatch,4.0,True
,user_001919,,,
,user_001920,,,
,user_001921,,,
,user_001922,,,
,user_001923,,,
,user_001924,,,
,user_001925,,,
,user_001926,,,
,user_001927,,,
,user_001928,,,
,user_001929,,,
,user_001930,,,
,user_001931,,,
,user_001932,,,
,user_001933,,,
,user_001934,,,
,user_001935,,,
,user_001936,,,
,user_001937,,,
,user_001938,,,
,user_001939,,,
,user_001940,,,
,user_001941,,,
,user_001942,,,
,user_001943,,,
,user_001944,,,
,user_001945,,,
,user_001946,,,
,user_001947,,,
,user_001948,,,
,user_001949,,,
,user_001950,,,
,user_001951,,,
,user_001952,,,
,user_001953,,,
,user_001954,,,
,user_001955,,,
,user_001956,,,
db810f37-e5d7-4ba4-b0b8-548c09b192f9,user_001957,Color mismatch,2.0,False
,user_001958,,,
,user_001959,,,
,user_001960,,,
,user_001961,,,
,user_001962,,,
,user_001963,,,
,user_001964,,,
0ebfd291-6b5b-40a6-bd3b-bec6247da4a9,user_001965,Size issue,3.0,False
,user_001966,,,
,user_001967,,,
,user_001968,,,
,user_001969,,,
,user_001970,,,
,user_001971,,,
,user_001972,,,
,user_001973,,,
,user_001974,,,
,user_001975,,,
,user_001976,,,
,user_001977,,,
,user_001978,,,
,user_001979,,,
,user_001980,,,
,user_001981,,,
,user_001982,,,
59f99005-30c6-4dcb-9c56-25c47f2f2dd2,user_001983,Size issue,10.0,False
,user_001984,,,
,user_001985,,,
,user_001986,,,
,user_001987,,,
,user_001988,,,
,user_001989,,,
,user_001990,,,
,user_001991,,,
,user_001992,,,
,user_001993,,,
,user_001994,,,
,user_001995,,,
,user_001996,,,
,user_001997,,,
,user_001998,,,
,user_001999,,,
3bfdf6c8-dff5-4650-a5c2-b304f5820fb6,user_002000,Color mismatch,1.0,True
,user_002001,,,
,user_002002,,,
,user_002003,,,
,user_002004,,,
,user_002005,,,
,user_002006,,,
,user_002007,,,
,user_002008,,,
,user_002009,,,
,user_002010,,,
,user_002011,,,
,user_002012,,,
,user_002013,,,
,user_002014,,,
,user_002015,,,
,user_002016,,,
,user_002017,,,
,user_002018,,,
,user_002019,,,
28c97d6a-bc87-4ff2-95bc-791b8820cfd5,user_002020,Color mismatch,7.0,True
,user_002021,,,
,user_002022,,,
,user_002023,,,
,user_002024,,,
,user_002025,,,
,user_002026,,,
,user_002027,,,
,user_002028,,,
,user_002029,,,
,user_002030,,,
,user_002031,,,
,user_002032,,,
,user_002033,,,
,user_002034,,,
,user_002035,,,
,user_002036,,,
,user_002037,,,
,user_002038,,,
,user_002039,,,
,user_002040,,,
,user_002041,,,
,user_002042,,,
,user_002043,,,
,user_002044,,,
,user_002045,,,
,user_002046,,,
,user_002047,,,
,user_002048,,,
,user_002049,,,
,user_002050,,,
,user_002051,,,
,user_002052,,,
,user_002053,,,
,user_002054,,,
,user_002055,,,
,user_002056,,,
,user_002057,,,
,user_002058,,,
,user_002059,,,
,user_002060,,,
,user_002061,,,
,user_002062,,,
,user_002063,,,
,user_002064,,,
,user_002065,,,
,user_002066,,,
,user_002067,,,
,user_002068,,,
,user_002069,,,
,user_002070,,,
,user_002071,,,
,user_002072,,,
,user_002073,,,
,user_002074,,,
,user_002075,,,
,user_002076,,,
,user_002077,,,
,user_002078,,,
,user_002079,,,
,user_002080,,,
,user_002081,,,
,user_002082,,,
,user_002083,,,
,user_002084,,,
,user_002085,,,
,user_002086,,,
,user_002087,,,
,user_002088,,,
,user_002089,,,
,user_002090,,,
,user_002091,,,
,user_002092,,,
,user_002093,,,
,user_002094,,,
,user_002095,,,
,user_002096,,,
,user_002097,,,
,user_002098,,,
,user_002099,,,
,user_002100,,,
,user_002101,,,
,user_002102,,,
,user_002103,,,
,user_002104,,,
,user_002105,,,
,user_002106,,,
,user_002107,,,
,user_002108,,,
,user_002109,,,
,user_002110,,,
,user_002111,,,
,user_002112,,,
,user_002113,,,
,user_002114,,,
c501ab33-c53b-4190-84e8-cb9b65664567,user_002115,Color mismatch,9.0,False
,user_002116,,,
,user_002117,,,
,user_002118,,,
,user_002119,,,
,user_002120,,,
,user_002121,,,
,user_002122,,,
,user_002123,,,
8c820159-e31a-4eeb-b662-b8f938719c84,user_002124,Changed mind,6.0,True
,user_002125,,,
,user_002126,,,
,user_002127,,,
,user_002128,,,
,user_002129,,,
,user_002130,,,
,user_002131,,,
,user_002132,,,
,user_002133,,,
,user_002134,,,
,user_002135,,,
,user_002136,,,
,user_002137,,,
,user_002138,,,
,user_002139,,,
,user_002140,,,
,user_002141,,,
,user_002142,,,
,user_002143,,,
,user_002144,,,
,user_002145,,,
,user_002146,,,
,user_002147,,,
,user_002148,,,
,user_002149,,,
,user_002150,,,
,user_002151,,,
,user_002152,,,
,user_002153,,,
,user_002154,,,
,user_002155,,,
,user_002156,,,
,user_002157,,,
,user_002158,,,
,user_002159,,,
,user_002160,,,
,user_002161,,,
,user_002162,,,
,user_002163,,,
,user_002164,,,
,user_002165,,,
,user_002166,,,
,user_002167,,,
,user_002168,,,
,user_002169,,,
,user_002170,,,
,user_002171,,,
,user_002172,,,
,user_002173,,,
,user_002174,,,
,user_002175,,,
,user_002176,,,
,user_002177,,,
,user_002178,,,
,user_002179,,,
,user_002180,,,
,user_002181,,,
,user_002182,,,
,user_002183,,,
,user_002184,,,
,user_002185,,,
,user_002186,,,
,user_002187,,,
,user_002188,,,
,user_002189,,,
,user_002190,,,
,user_002191,,,
,user_002192,,,
,user_002193,,,
,user_002194,,,
,user_002195,,,
,user_002196,,,
,user_002197,,,
,user_002198,,,
,user_002199,,,
,user_002200,,,
,user_002201,,,
,user_002202,,,
,user_002203,,,
,user_002204,,,
,user_002205,,,
,user_002206,,,
,user_002207,,,
,user_002208,,,
,user_002209,,,
,user_002210,,,
,user_002211,,,
,user_002212,,,
,user_002213,,,
,user_002214,,,
,user_002215,,,
,user_002216,,,
,user_002217,,,
,user_002218,,,
,user_002219,,,
,user_002220,,,
,user_002221,,,
,user_002222,,,
,user_002223,,,
,user_002224,,,
,user_002225,,,
,user_002226,,,
,user_002227,,,
,user_002228,,,
,user_002229,,,
,user_002230,,,
,user_002231,,,
,user_002232,,,
,user_002233,,,
,user_002234,,,
,user_002235,,,
,user_002236,,,
,user_002237,,,
,user_002238,,,
,user_002239,,,
,user_002240,,,
,user_002241,,,
,user_002242,,,
,user_002243,,,
,user_002244,,,
,user_002245,,,
,user_002246,,,
,user_002247,,,
,user_002248,,,
,user_002249,,,
,user_002250,,,
,user_002251,,,
,user_002252,,,
,user_002253,,,
,user_002254,,,
,user_002255,,,
,user_002256,,,
,user_002257,,,
,user_002258,,,
,user_002259,,,
,user_002260,,,
,user_002261,,,
,user_002262,,,
,user_002263,,,
,user_002264,,,
,user_002265,,,
,user_002266,,,
9047f0f4-455f-409a-8b65-17b1a6f7a90f,user_002267,Changed mind,6.0,True
,user_002268,,,
,user_002269,,,
,user_002270,,,
,user_002271,,,
,user_002272,,,
,user_002273,,,
,user_002274,,,
,user_002275,,,
,user_002276,,,
,user_002277,,,
,user_002278,,,
,user_002279,,,
,user_002280,,,
,user_002281,,,
,user_002282,,,
,user_002283,,,
,user_002284,,,
,user_002285,,,
,user_002286,,,
,user_002287,,,
41f7afae-cb2a-4249-ba55-14cc2bd73d04,user_002288,Size issue,9.0,True
,user_002289,,,
,user_002290,,,
,user_002291,,,
,user_002292,,,
,user_002293,,,
,user_002294,,,
,user_002295,,,
,user_002296,,,
,user_002297,,,
,user_002298,,,
,user_002299,,,
,user_002300,,,
,user_002301,,,
,user_002302,,,
,user_002303,,,
,user_002304,,,
,user_002305,,,
,user_002306,,,
,user_002307,,,
,user_002308,,,
,user_002309,,,
,user_002310,,,
,user_002311,,,
,user_002312,,,
,user_002313,,,
,user_002314,,,
,user_002315,,,
,user_002316,,,
,user_002317,,,
,user_002318,,,
,user_002319,,,
,user_002320,,,
,user_002321,,,
,user_002322,,,
,user_002323,,,
,user_002324,,,
86735043-1dc8-4e0a-82b4-08e77a7d4fd2,user_002325,Size issue,1.0,True
,user_002326,,,
,user_002327,,,
,user_002328,,,
,user_002329,,,
,user_002330,,,
,user_002331,,,
,user_002332,,,
,user_002333,,,
,user_002334,,,
,user_002335,,,
,user_002336,,,
,user_002337,,,
,user_002338,,,
,user_002339,,,
,user_002340,,,
,user_002341,,,
,user_002342,,,
,user_002343,,,
,user_002344,,,
,user_002345,,,
,user_002346,,,
,user_002347,,,
,user_002348,,,
,user_002349,,,
,user_002350,,,
,user_002351,,,
,user_002352,,,
,user_002353,,,
,user_002354,,,
,user_002355,,,
,user_002356,,,
,user_002357,,,
,user_002358,,,
,user_002359,,,
,user_002360,,,
,user_002361,,,
,user_002362,,,
,user_002363,,,
,user_002364,,,
,user_002365,,,
,user_002366,,,
,user_002367,,,
,user_002368,,,
,user_002369,,,
,user_002370,,,
,user_002371,,,
,user_002372,,,
,user_002373,,,
,user_002374,,,
,user_002375,,,
,user_002376,,,
,user_002377,,,
,user_002378,,,
,user_002379,,,
,user_002380,,,
,user_002381,,,
,user_002382,,,
,user_002383,,,
,user_002384,,,
,user_002385,,,
,user_002386,,,
,user_002387,,,
,user_002388,,,
,user_002389,,,
b53943c6-7a2c-43b5-a6e6-005b1338096b,user_002390,Color mismatch,2.0,True
,user_002391,,,
,user_002392,,,
,user_002393,,,
,user_002394,,,
,user_002395,,,
,user_002396,,,
,user_002397,,,
,user_002398,,,
,user_002399,,,
,user_002400,,,
,user_002401,,,
,user_002402,,,
,user_002403,,,
,user_002404,,,
,user_002405,,,
,user_002406,,,
,user_002407,,,
,user_002408,,,
,user_002409,,,
,user_002410,,,
,user_002411,,,
,user_002412,,,
,user_002413,,,
,user_002414,,,
,user_002415,,,
,user_002416,,,
,user_002417,,,
,user_002418,,,
,user_002419,,,
,user_002420,,,
,user_002421,,,
,user_002422,,,
,user_002423,,,
,user_002424,,,
,user_002425,,,
,user_002426,,,
,user_002427,,,
,user_002428,,,
,user_002429,,,
,user_002430,,,
,user_002431,,,
,user_002432,,,
,user_002433,,,
,user_002434,,,
,user_002435,,,
,user_002436,,,
,user_002437,,,
,user_002438,,,
,user_002439,,,
,user_002440,,,
,user_002441,,,
,user_002442,,,
,user_002443,,,
,user_002444,,,
,user_002445,,,
,user_002446,,,
,user_002447,,,
,user_002448,,,
,user_002449,,,
,user_002450,,,
,user_002451,,,
,user_002452,,,
,user_002453,,,
,user_002454,,,
,user_002455,,,
,user_002456,,,
,user_002457,,,
,user_002458,,,
,user_002459,,,
,user_002460,,,
,user_002461,,,
,user_002462,,,
,user_002463,,,
,user_002464,,,
,user_002465,,,
,user_002466,,,
,user_002467,,,
,user_002468,,,
,user_002469,,,
,user_002470,,,
,user_002471,,,
,user_002472,,,
b758a014-9bd0-4d0a-8caf-adfde4632c44,user_002473,Changed mind,3.0,False
,user_002474,,,
,user_002475,,,
,user_002476,,,
,user_002477,,,
07ad39d0-d9e0-41e7-85ef-2b36d3473af9,user_002478,Color mismatch,8.0,False
,user_002479,,,
,user_002480,,,
,user_002481,,,
,user_002482,,,
,user_002483,,,
,user_002484,,,
,user_002485,,,
,user_002486,,,
,user_002487,,,
,user_002488,,,
,user_002489,,,
,user_002490,,,
,user_002491,,,
,user_002492,,,
,user_002493,,,
,user_002494,,,
,user_002495,,,
,user_002496,,,
,user_002497,,,
,user_002498,,,
,user_002499,,,
,user_002500,,,
,user_002501,,,
,user_002502,,,
,user_002503,,,
,user_002504,,,
,user_002505,,,
,user_002506,,,
,user_002507,,,
,user_002508,,,
,user_002509,,,
,user_002510,,,
,user_002511,,,
,user_002512,,,
,user_002513,,,
,user_002514,,,
,user_002515,,,
,user_002516,,,
,user_002517,,,
,user_002518,,,
,user_002519,,,
,user_002520,,,
ff4040b6-e410-4dca-840f-c51eb7f974b4,user_002521,Changed mind,5.0,False
,user_002522,,,
,user_002523,,,
,user_002524,,,
,user_002525,,,
,user_002526,,,
,user_002527,,,
,user_002528,,,
,user_002529,,,
,user_002530,,,
,user_002531,,,
,user_002532,,,
,user_002533,,,
,user_002534,,,
,user_002535,,,
,user_002536,,,
,user_002537,,,
,user_002538,,,
,user_002539,,,
,user_002540,,,
,user_002541,,,
,user_002542,,,
,user_002543,,,
,user_002544,,,
,user_002545,,,
,user_002546,,,
,user_002547,,,
,user_002548,,,
,user_002549,,,
,user_002550,,,
,user_002551,,,
,user_002552,,,
,user_002553,,,
,user_002554,,,
,user_002555,,,
,user_002556,,,
,user_002557,,,
,user_002558,,,
,user_002559,,,
,user_002560,,,
,user_002561,,,
,user_002562,,,
,user_002563,,,
,user_002564,,,
,user_002565,,,
,user_002566,,,
,user_002567,,,
,user_002568,,,
,user_002569,,,
,user_002570,,,
,user_002571,,,
,user_002572,,,
,user_002573,,,
,user_002574,,,
,user_002575,,,
,user_002576,,,
,user_002577,,,
,user_002578,,,
,user_002579,,,
,user_002580,,,
,user_002581,,,
,user_002582,,,
,user_002583,,,
,user_002584,,,
,user_002585,,,
,user_002586,,,
,user_002587,,,
,user_002588,,,
,user_002589,,,
,user_002590,,,
,user_002591,,,
,user_002592,,,
,user_002593,,,
,user_002594,,,
,user_002595,,,
,user_002596,,,
,user_002597,,,
,user_002598,,,
,user_002599,,,
,user_002600,,,
,user_002601,,,
,user_002602,,,
,user_002603,,,
,user_002604,,,
,user_002605,,,
,user_002606,,,
,user_002607,,,
,user_002608,,,
,user_002609,,,
,user_002610,,,
,user_002611,,,
,user_002612,,,
,user_002613,,,
,user_002614,,,
,user_002615,,,
,user_002616,,,
,user_002617,,,
,user_002618,,,
,user_002619,,,
,user_002620,,,
,user_002621,,,
,user_002622,,,
,user_002623,,,
,user_002624,,,
,user_002625,,,
,user_002626,,,
,user_002627,,,
,user_002628,,,
,user_002629,,,
,user_002630,,,
,user_002631,,,
,user_002632,,,
,user_002633,,,
,user_002634,,,
,user_002635,,,
,user_002636,,,
,user_002637,,,
,user_002638,,,
,user_002639,,,
,user_002640,,,
,user_002641,,,
,user_002642,,,
,user_002643,,,
,user_002644,,,
,user_002645,,,
,user_002646,,,
,user_002647,,,
,user_002648,,,
,user_002649,,,
,user_002650,,,
,user_002651,,,
,user_002652,,,
,user_002653,,,
,user_002654,,,
,user_002655,,,
,user_002656,,,
,user_002657,,,
,user_002658,,,
,user_002659,,,
,user_002660,,,
,user_002661,,,
,user_002662,,,
,user_002663,,,
,user_002664,,,
,user_002665,,,
,user_002666,,,
,user_002667,,,
,user_002668,,,
,user_002669,,,
,user_002670,,,
,user_002671,,,
,user_002672,,,
,user_002673,,,
,user_002674,,,
,user_002675,,,
,user_002676,,,
,user_002677,,,
,user_002678,,,
,user_002679,,,
,user_002680,,,
,user_002681,,,
,user_002682,,,
,user_002683,,,
,user_002684,,,
,user_002685,,,
,user_002686,,,
,user_002687,,,
,user_002688,,,
,user_002689,,,
,user_002690,,,
,user_002691,,,
,user_002692,,,
,user_002693,,,
,user_002694,,,
,user_002695,,,
,user_002696,,,
,user_002697,,,
,user_002698,,,
,user_002699,,,
,user_002700,,,
,user_002701,,,
,user_002702,,,
,user_002703,,,
,user_002704,,,
,user_002705,,,
,user_002706,,,
,user_002707,,,
,user_002708,,,
,user_002709,,,
,user_002710,,,
,user_002711,,,
,user_002712,,,
,user_002713,,,
,user_002714,,,
,user_002715,,,
,user_002716,,,
,user_002717,,,
,user_002718,,,
,user_002719,,,
,user_002720,,,
,user_002721,,,
,user_002722,,,
,user_002723,,,
,user_002724,,,
,user_002725,,,
,user_002726,,,
,user_002727,,,
,user_002728,,,
,user_002729,,,
,user_002730,,,
,user_002731,,,
,user_002732,,,
,user_002733,,,
,user_002734,,,
,user_002735,,,
,user_002736,,,
,user_002737,,,
,user_002738,,,
,user_002739,,,
,user_002740,,,
,user_002741,,,
,user_002742,,,
,user_002743,,,
,user_002744,,,
,user_002745,,,
,user_002746,,,
,user_002747,,,
,user_002748,,,
,user_002749,,,
,user_002750,,,
,user_002751,,,
,user_002752,,,
,user_002753,,,
,user_002754,,,
fb169e68-0354-4f8e-a69d-583c8eae1557,user_002755,Color mismatch,3.0,True
,user_002756,,,
,user_002757,,,
,user_002758,,,
,user_002759,,,
,user_002760,,,
,user_002761,,,
,user_002762,,,
,user_002763,,,
,user_002764,,,
,user_002765,,,
,user_002766,,,
,user_002767,,,
,user_002768,,,
,user_002769,,,
,user_002770,,,
,user_002771,,,
,user_002772,,,
,user_002773,,,
,user_002774,,,
,user_002775,,,
,user_002776,,,
,user_002777,,,
,user_002778,,,
,user_002779,,,
,user_002780,,,
,user_002781,,,
,user_002782,,,
,user_002783,,,
,user_002784,,,
,user_002785,,,
,user_002786,,,
,user_002787,,,
,user_002788,,,
,user_002789,,,
,user_002790,,,
,user_002791,,,
,user_002792,,,
,user_002793,,,
,user_002794,,,
,user_002795,,,
bee1244f-8080-4200-b62e-617db88bb123,user_002796,Size issue,4.0,True
,user_002797,,,
,user_002798,,,
,user_002799,,,
,user_002800,,,
,user_002801,,,
,user_002802,,,
,user_002803,,,
,user_002804,,,
,user_002805,,,
,user_002806,,,
,user_002807,,,
,user_002808,,,
,user_002809,,,
,user_002810,,,
,user_002811,,,
,user_002812,,,
,user_002813,,,
,user_002814,,,
,user_002815,,,
,user_002816,,,
,user_002817,,,
,user_002818,,,
,user_002819,,,
,user_002820,,,
,user_002821,,,
,user_002822,,,
,user_002823,,,
,user_002824,,,
,user_002825,,,
,user_002826,,,
,user_002827,,,
,user_002828,,,
,user_002829,,,
,user_002830,,,
,user_002831,,,
,user_002832,,,
,user_002833,,,
,user_002834,,,
,user_002835,,,
,user_002836,,,
,user_002837,,,
,user_002838,,,
,user_002839,,,
,user_002840,,,
,user_002841,,,
,user_002842,,,
,user_002843,,,
,user_002844,,,
,user_002845,,,
,user_002846,,,
,user_002847,,,
,user_002848,,,
,user_002849,,,
,user_002850,,,
,user_002851,,,
,user_002852,,,
,user_002853,,,
,user_002854,,,
,user_002855,,,
,user_002856,,,
,user_002857,,,
,user_002858,,,
,user_002859,,,
,user_002860,,,
,user_002861,,,
,user_002862,,,
,user_002863,,,
,user_002864,,,
,user_002865,,,
,user_002866,,,
,user_002867,,,
,user_002868,,,
,user_002869,,,
,user_002870,,,
,user_002871,,,
,user_002872,,,
,user_002873,,,
,user_002874,,,
,user_002875,,,
,user_002876,,,
,user_002877,,,
,user_002878,,,
,user_002879,,,
,user_002880,,,
,user_002881,,,
,user_002882,,,
,user_002883,,,
,user_002884,,,
,user_002885,,,
,user_002886,,,
,user_002887,,,
,user_002888,,,
,user_002889,,,
,user_002890,,,
,user_002891,,,
,user_002892,,,
,user_002893,,,
,user_002894,,,
,user_002895,,,
,user_002896,,,
,user_002897,,,
,user_002898,,,
,user_002899,,,
,user_002900,,,
,user_002901,,,
,user_002902,,,
,user_002903,,,
,user_002904,,,
,user_002905,,,
,user_002906,,,
